id,hour,app,app_cat,times
D4256A211D76BCC64E21E4EFBE665DD5,14,微信,通讯聊天,6
DAEC42B2BFA6048230A87D2B9F040C20,8,百度搜索,实用工具,8
CEB97435C84F0426D72201DF4A69BC55,17,微信,通讯聊天,9
E08BB83ADE09A519653D6EBFC7B2A639,10,微信,通讯聊天,3
B45EE2D83401369F8F181660C9BB0D23,17,今日头条,综合资讯,4
FD0F94E6B4FE361FEC0DBA73B01A664D,14,腾讯视频,视频服务,4
CA859E9874D1BA4914E61722FC9E1E5D,17,微信,通讯聊天,86
FBF6AA4AFDDEF0B8B614830520837391,14,百度搜索,实用工具,40
F41FC5EABD53F3844306D821A1074075,12,百度搜索,实用工具,45
E38DC75F223071C9B79752BAD529C22D,13,百度搜索,实用工具,2
DB4DBF786BBBAFA975E61F63233531D1,1,微信,通讯聊天,1
E4940326C2199AB6A25CFF73414526F6,20,高德地图,便捷生活,5
D27960EFE12F1F684ADE1E72F906BFE1,23,微信,通讯聊天,21
F0ECB2E5AF66FBBC20266D0564133E27,16,搜狗输入法,实用工具,1
F735FFD698A9D722D16E2E1941737B7F,21,微信,通讯聊天,45
B785F4FCACFFA0C3A0D94828B9E0D76E,23,微信,通讯聊天,9
BE1943BDD26C558BCD23A894F244F6DA,15,QQ,通讯聊天,8
B9395C0E3366FC59AE3340076BA221A9,17,微信,通讯聊天,2
EAA8EADA085135B56747BEE2EA4EDA2E,15,开心消消乐,游戏服务,1
CFDE8CC82382933E66C32B5FBBF3DC8A,13,百度搜索,实用工具,2
BF0960594F235A3D9D1BAE92DF3B675B,23,微信,通讯聊天,2
C7421E6BAC91F517C92C320C9D065BF5,16,百度搜索,实用工具,9
F13053C30479B9F945ACAAE56A8E1788,22,Keep,健康医疗,2
D6911F09288E27FE7FB66945E9BC822A,19,大众点评网,美食外卖,1
DB62043F7EA3E9C632E714B38B6465C4,11,Keep,健康医疗,6
B76522C7995FBB6648F66C5BA8FCAADE,23,QQ,通讯聊天,8
FF2BD0136D18E3ABD211288C85251720,15,今日头条,综合资讯,6
D691B88869A229BFC990AF9D3FD2EE67,2,大众点评网,美食外卖,26
CEA1944481B76BBE283BD55E08CD395F,14,腾讯视频,视频服务,30
F2A9AF8BD2C6D9DEF98431303BDAFB7B,11,京东商城,电子商务,86
F20F1F36C8498D2D3F866DC4FB8C9489,9,百度搜索,实用工具,8
F9D1A40827B867227051B15411030C21,12,Keep,健康医疗,2
CAE48A5461AA1241DBF7030F5F7FD7EA,11,京东商城,电子商务,64
D0A97A91419082B52CD57E2DC151EF00,16,腾讯视频,视频服务,4
C10B2B1F8D605729114A0E97570E4594,11,爱奇艺,视频服务,48
F4244FB5A2BB6CC81492C7A644AC4AF2,10,百度搜索,实用工具,3
F9D09B6AA89B5F5C131850BE3E7BC4A1,15,高德地图,便捷生活,12
BB9907374586A48CDC8C46BD76B3A8B6,22,微信,通讯聊天,33
C38EA32F1FF86CF1B027DDA92F7D9D37,9,百度搜索,实用工具,2
E589E96E6675E20D7B1262CC6C038841,20,Keep,健康医疗,3
E78A0B5DDDEF6845E0B948B0EBD9E0C7,20,百度地图,便捷生活,1
CB155CA35B10F2E190BDB50F7A6967FA,20,新浪微博,社交网络,84
DE471895676E2EFD1EE4AA99D41055F0,18,QQ,通讯聊天,3
FD62D0F4BD7AED5962AC5645E0EDF73A,16,微信,通讯聊天,15
CB63B1F547A0C948D10EB74CE507A188,16,百度搜索,实用工具,6
B894716AE2E780D9774FA510D3A285A4,17,搜狗输入法,实用工具,1
F1B5BB83584465BFF3B33358FADD3EF1,18,腾讯视频,视频服务,8
CFFFA083FF0F2EB0447E19123290A1A4,12,高德地图,便捷生活,220
D2D9A19B6DC28B969F3F1F980473A38A,2,爱奇艺,视频服务,35
E6FC0BDDC9B44939271BD7B335AA3E67,7,腾讯视频,视频服务,8
F0BF7B9E32ACDE06EE29DE9CAB4A46F7,5,微信,通讯聊天,35
BE60933A0C772A19C93AB4F8711D6A01,10,携程旅行,旅行预订,90
D554751571399A8D2565E07806B66DBE,16,搜狗输入法,实用工具,4
C0A75C3CB167EF3625FEBFFBD33F55CA,13,携程旅行,旅行预订,1
D4CAD0E466F5D2985F4137D14CA3CB86,11,Keep,健康医疗,2
D8603131604A3AADE34F3E80073CAB56,14,百度搜索,实用工具,10
CF387F90400522D83CA18305560636AE,15,微信,通讯聊天,27
D22437992CC49CA4551AFF37901547F9,8,微信,通讯聊天,6
DA405A21C0B76CA0D7DD28DA020EDB9D,11,微信,通讯聊天,92
F0D9B06621A123152D3E7D5103E91C2C,22,微信,通讯聊天,9
FAE4E1008282624A14A3DA84516D7CFE,11,微信,通讯聊天,12
BCF5D96D7912D06F45046E247D683BC8,7,腾讯视频,视频服务,17
E3C72DF95F50EF71D8A106B6C0C03C64,8,今日头条,综合资讯,3
DFF8BF82D1FD30A32580FBB25F054A68,17,QQ,通讯聊天,3
FF2BD0136D18E3ABD211288C85251720,10,今日头条,综合资讯,1
DA8F367906DCACE476EDBCB844C942D6,1,微信,通讯聊天,5
EFB4AB7984B04121A43860E42D530988,16,百度搜索,实用工具,43
CEB57E50BA03336D29F2835CA68070A0,11,Keep,健康医疗,2
C4E627C39E6BA857603F858242B3155F,12,Keep,健康医疗,1
C48FFF8FC92D222B0F395DF9F65FE9CF,23,微信,通讯聊天,8
BBBE639A5CB1CE69FDF874B01CB52BD5,8,微信,通讯聊天,40
C0AFA2885A0E7AC9316D17F969C1847B,14,支付宝,金融理财,1
C96A41844461B1F578461C41734D088E,18,Keep,健康医疗,1
F3101A7665690D5483EF960AE24DC144,19,Keep,健康医疗,1
CD87C10ABC1634E6A7A4117428C4A090,18,Keep,健康医疗,1
D33AEB8E5C3332E0827429ED6995DDB9,11,QQ,通讯聊天,6
E4311310BD14E9759A4C75C915222080,17,新浪微博,社交网络,1
ED9870E2179048BD1F1D8184EFC8D0E2,13,Keep,健康医疗,2
C9A4910D073B6839C51BA3C7656730A7,14,百度搜索,实用工具,22
D5782DF7BEBBFCC5465DE23A886AB560,14,微信,通讯聊天,4
ED352593D9EE1C4FCB1B06FD0194B633,22,百度搜索,实用工具,5
FEE0A0CFE927B2B37D0114DB56107964,22,大众点评网,美食外卖,5
E774F7F559BFB83978CB378762E7F62F,17,开心消消乐,游戏服务,4
D78AE475905B8567C4F1D2DF97719C89,6,QQ,通讯聊天,42
D2C21574BDD1D868C326BEBD48C5BDDC,22,腾讯视频,视频服务,7
C9A4910D073B6839C51BA3C7656730A7,7,微信,通讯聊天,13
D88254BDC8F21DABD98F0E6296539A5F,14,搜狗输入法,实用工具,6
B9D802117FDA61F57CDE12D8C79C7050,19,支付宝,金融理财,1
F7C8135C4D056DB90EA5B0004528EC67,7,微信,通讯聊天,5
C96882BA63839E0D308D2A6DD20BC9E0,11,微信,通讯聊天,134
DF63E70677A4588BC0515ACE135D7B6A,7,今日头条,综合资讯,2
B0D436BC3097C5BABCABCDED6FD9F4F3,22,Keep,健康医疗,3
E30089DC1EBBF06107FA0C1EEBC6E7E0,16,网易新闻,综合资讯,4
CBE1FA3B7989FBFBC95617B09EECF9ED,18,百度搜索,实用工具,3
D5A44F7071EA849DDE63EF1FAF172914,9,支付宝,金融理财,2
CDBA1C49A4ECF6FFC3C9823A0F42EF04,18,百度搜索,实用工具,4
F516D31C4409DD7795515287CE1AC968,10,今日头条,综合资讯,25
EAA8EADA085135B56747BEE2EA4EDA2E,6,微信,通讯聊天,3
B33B3A47FD06C86BCF8979671FB06743,4,微信,通讯聊天,3
EAA8EADA085135B56747BEE2EA4EDA2E,10,Keep,健康医疗,7
C48506D652ECF1DF85C9818CADC746D2,12,百度搜索,实用工具,4
C1298663BAA9ED20BF05E076809DACF1,20,百度云,办公管理,5
BE7AC0EDCA92BD93E15170A15F734549,12,大众点评网,美食外卖,115
EE79C77D0FB4BD83D27393DFDB862C68,18,百度搜索,实用工具,5
F34C2FEB26FFE39A0B93D11A5AB8A8E8,12,Keep,健康医疗,5
DCF102A0500BC8CC27FF6E5FB94CAED0,0,百度搜索,实用工具,4
FF93477F641E8F4692456C105E33AA5B,10,微信,通讯聊天,3
E69916C777589923CC01FDE1491E7EA8,15,QQ,通讯聊天,1
E61D9B280FBED43A5957284B0962F925,22,支付宝,金融理财,6
B546D59BE2EEF06C68A17CEB132F4D68,10,开心消消乐,游戏服务,3
E33908AC3E38F1DDBC4E1BE6137E09D1,8,百度搜索,实用工具,3
C48FFF8FC92D222B0F395DF9F65FE9CF,12,百度搜索,实用工具,3
BB14E0D5319027948F4C08FBDB39A2E6,13,Keep,健康医疗,2
C16812DF9512F5FDF18B88F852850873,13,微信,通讯聊天,13
B7FA4F125E26FBF83DFE100976DE7ECE,9,微信,通讯聊天,15
E05886FAE4F67BD814A670674509E6D6,13,微信,通讯聊天,67
BF196E44D21294239EA441FDD1C58187,10,Keep,健康医疗,5
EF62B717627EFC1DA278CE8B9B8489B7,19,微信,通讯聊天,34
E8DBCD612439A2D0D690130EBB1E5468,12,Keep,健康医疗,1
E1C2AAB00BE308B21A9F243420C13A11,14,Keep,健康医疗,1
F23D32A28BBE38A65C708A3FC262E4BE,15,微信,通讯聊天,6
F06591A25B9755341DCBDC053B5C5D12,20,百度搜索,实用工具,2
FD05577061AA680710F67E8BC3F7F4AF,6,大众点评网,美食外卖,10
CF4E228F149882181FC3EC3DC98B10BE,22,微信,通讯聊天,11
DC18F17E57AA32E6E38F67F3882B7333,19,百度搜索,实用工具,4
CDE0635220382E8B62670AA89E466A61,16,百度搜索,实用工具,17
CDDC345021E72985F2B8835A66021977,12,微信,通讯聊天,65
BBBD0A8DA0414B9A5318596907593E59,11,微信,通讯聊天,1
BD5E79BF8EBA56A648ADCECFFDBFDA7D,9,新浪微博,社交网络,3
EAA58397D7099C0524769DC6B8911359,22,爱奇艺,视频服务,8
EB6215C36556AF2CB212DC8D9A8CAF14,11,支付宝,金融理财,1
E10BB9039BA457A6D459374AC2B9864A,7,微信,通讯聊天,3
CB1BA05F6ADF6DE237A67087716F1660,11,微信,通讯聊天,28
FE6D0D5355F55C9EB4FDA30D30350339,17,腾讯视频,视频服务,17
CD28674CA35BE30AB30E5B2F5266CDA3,6,微信,通讯聊天,1
B0D436BC3097C5BABCABCDED6FD9F4F3,3,百度搜索,实用工具,1
E09214D509304702083165B63B440E3D,17,Keep,健康医疗,1
BE5A2FBBA72972710A7BCCCDBE3C312B,22,腾讯视频,视频服务,2
E7A0FB032832EE823205277B7A8603E9,11,百度搜索,实用工具,4
B0AD414093EF422454946BB279FA899E,11,微信,通讯聊天,10
C505021FC4E154201564D452B50873D0,10,微信,通讯聊天,29
BAC162EABD5CB87BF6CD09314489E617,14,百度搜索,实用工具,10
F811928A656AB61779404B88D11554EB,4,QQ,通讯聊天,1
BA7F493C5A1BF3C65E4228E456490214,11,微信,通讯聊天,10
C495859851866AC0E604C1D4014AD0B1,13,Keep,健康医疗,7
F24904BB4BAB2183DE0D80BF236C3649,7,搜狗输入法,实用工具,7
E4CA9C3C18EFBB93BAC465251BC8B9E5,11,百度搜索,实用工具,7
F06591A25B9755341DCBDC053B5C5D12,11,腾讯视频,视频服务,49
C401858AC0BD532BD8DB807A190D27E7,0,百度搜索,实用工具,40
D6F29FE37283333AB65E8EE7F0F785E1,16,大众点评网,美食外卖,83
B8D4D7EE0898B9D16E73B5589CDC4F05,4,微信,通讯聊天,1
E8C43D5C305D686D5ED25056806AD1E5,15,腾讯视频,视频服务,5
CBFACEB8A9B049626D13EC83F80ADD44,18,今日头条,综合资讯,5
C0EBB820FC300F464D9E36D75F06F982,8,大众点评网,美食外卖,1
BC258964DCEBCDECABB0E62D21005493,18,Keep,健康医疗,6
E0A28164AD0FB054168B4D1CA4C0BAC5,11,微信,通讯聊天,58
EC6C2CA5887E8D31C2F71DACBA84FC73,17,携程旅行,旅行预订,4
B1AAB87ABA685BA31D281469667A4CC3,19,百度地图,便捷生活,2
FF52EA39442D5128BF1BB588DDE84823,18,微信,通讯聊天,2
DE281C1FDD447C7C1C8801719BB1BCED,8,微信,通讯聊天,6
E084C9E26C41202C1FED57CEA12F7DF8,7,大众点评网,美食外卖,3
DABE6F59F0B4F2C842C15C7E961D685F,14,今日头条,综合资讯,3
E7040C33B466A2E3C6DF621EFDDF103D,23,支付宝,金融理财,1
C0A75C3CB167EF3625FEBFFBD33F55CA,21,大众点评网,美食外卖,1
FD33B68E53D102493B5CCB08D5571832,18,微信,通讯聊天,20
C30FDFF31063F47376292D61E63F225A,18,开心消消乐,游戏服务,3
D2B3ADAD659BE09FFF3EDEEA1D0678F7,21,微信,通讯聊天,17
F756EC7F752DD18B275495C2A8C67F70,16,Keep,健康医疗,1
BAAB16922E68F3FA0CC7A59EC3C859A9,12,微信,通讯聊天,34
BEB436612223CAA3BBCDA472B33B7AA6,14,微信,通讯聊天,9
CEB97435C84F0426D72201DF4A69BC55,13,酷狗音乐,音乐音频,17
C242815BD59F57ED6AEC7A923409B9FB,19,Keep,健康医疗,1
E1C5F99F222E7D2EDA81C8258013BB74,21,Keep,健康医疗,7
D8B74F7D7DF1949986439563977A1C4E,23,微信,通讯聊天,30
E109B1CBA28C43072F1C1B14E7A47545,13,Keep,健康医疗,2
E4DEAF3C3909B5A07A7F77B12FD660BC,10,腾讯视频,视频服务,27
FF96935CFDC59D8953FBF5D3D3806913,7,百度搜索,实用工具,13
FDEF54125E65C778CC8853BD585BEFB5,18,京东商城,电子商务,67
C216687A4DA59BDABBB1CFBF23131730,22,微信,通讯聊天,4
E1EEB5D201F3A593C27A43B7F57E554C,20,开心消消乐,游戏服务,3
CFDE8CC82382933E66C32B5FBBF3DC8A,9,高德地图,便捷生活,74
E56528157C79BE4358163DB2E8F1547A,21,微信,通讯聊天,6
FC2C0A9B88C6222E3E5218BE95AEEE73,10,去哪儿旅行网,旅行预订,1
C0A75C3CB167EF3625FEBFFBD33F55CA,20,饿了么,美食外卖,7
FDEF54125E65C778CC8853BD585BEFB5,11,搜狗输入法,实用工具,1
D69CDFF7BABB8F169A635EA3CD07005B,12,网易云音乐,音乐音频,12
D232ABC648A9EB746EF2F837B98FB08D,16,微信,通讯聊天,88
B8486813ECFAD28DA381A9CE1A6CBEA0,15,搜狗输入法,实用工具,5
B33B3A47FD06C86BCF8979671FB06743,9,微信,通讯聊天,18
D1B065E864A24A7E07EDC28E8A8712D4,9,微信,通讯聊天,273
F13053C30479B9F945ACAAE56A8E1788,9,支付宝,金融理财,16
C72AB21B25D9E16667908F62BF05DFAE,15,QQ,通讯聊天,1
B3EB926F6ED716BFFC22830DBDFAE998,21,百度地图,便捷生活,1
E1E4E1FE1E68D9D34D72602523CD91B4,8,微信,通讯聊天,1
FB3546786038C54E14306B2A2D5D12EC,17,微信,通讯聊天,42
E98D8108503397437FE476EAD852768A,12,微信,通讯聊天,11
E316B1A42B461160D2FDA7623496E6E6,9,QQ,通讯聊天,5
F7494E7B005C12EA181880C32281C54D,15,百度搜索,实用工具,10
ED9870E2179048BD1F1D8184EFC8D0E2,11,Keep,健康医疗,3
E1E04DA61F680EBB07316E6E18BDDB2A,14,新浪微博,社交网络,6
F26252AF5C2FD8B1FE61AE73965563C5,8,微信,通讯聊天,15
FF9F3A84DA840C3FF8D9B59476ED0294,12,微信,通讯聊天,44
C1A08467F8B9B1785BF853510FC3261C,11,饿了么,美食外卖,124
F06F93B179CF103FE16683FD7A428FD3,10,腾讯视频,视频服务,16
D9C94138E62C5FF27164D0C8CEA4AB92,22,微信,通讯聊天,1
C194475D502B0595CB40F7EC0D876FD9,18,支付宝,金融理财,1
D3E7F99C2E0BF6ACD4BE448ED459D3C8,13,支付宝,金融理财,1
BC5ED18BE237C523999C07C5FFE8F96A,17,微信,通讯聊天,1
C4B7B5850AF81FC9AE3B9443C456FD8E,18,开心消消乐,游戏服务,2
E4D2F7E1C07786D91B77DEDC3B6DD909,2,腾讯视频,视频服务,19
FB5ECC0AE558A30C0755A170370F8EE8,9,开心消消乐,游戏服务,1
C1F1F00046C2202C4625ECC56A06A493,17,大众点评网,美食外卖,9
CFB78DA9F1B82377291CA3E0EAD685DE,14,支付宝,金融理财,3
C248E2E617A44AD456AE244BCD547CB8,12,微信,通讯聊天,71
DF8FFFE13020BE3F3C35A864CE9A3BA0,9,腾讯视频,视频服务,7
E7457A98CD60453B8FAED54278B5E024,3,搜狗输入法,实用工具,7
EF25BCB384FC46AE78B00002212AA49A,20,大众点评网,美食外卖,6
E8C43D5C305D686D5ED25056806AD1E5,14,微信,通讯聊天,116
D10A3F16E72400EB10CCF8C7B33E191C,18,支付宝,金融理财,1
B33715B2C98732673E38F393DC02D0D0,20,微信,通讯聊天,72
C9D2435CEC2ECBDE795341CAD83A29F3,19,微信,通讯聊天,58
C68797B312332B1C64DFF4D8854F4D60,10,微信,通讯聊天,20
DE555137E6E1C077BEBE1654CBF28947,10,新浪微博,社交网络,38
F2EB1A54FC011CB6833532A3A08244F8,9,支付宝,金融理财,11
D6D801FC87B75C43CA06F88D3D8EBCDC,15,微信,通讯聊天,7
BA029BD0C91DA47DB4065F4836F34AD4,12,支付宝,金融理财,24
C490E14BE60DAB12DD6551300C592F05,1,新浪微博,社交网络,2
EC8907423EF899AC862C9358827D8A2B,14,百度搜索,实用工具,4
FEE0A0CFE927B2B37D0114DB56107964,13,支付宝,金融理财,2
BC8CECFEAEC905D2BD449AA03250AB65,9,微信,通讯聊天,16
BBAACC985C0544F8F0E6A8DCB9041BF7,21,Keep,健康医疗,4
D8385FEB31BB44E197280263DAB53D68,22,Keep,健康医疗,3
E06C017D3854541E4E8820FAE17A3CAE,7,支付宝,金融理财,25
E98FAA73F82932B9E48C38A5663FCBAA,18,微信,通讯聊天,9
D49C32407D9BA8B24E64DA57862F9AF5,23,支付宝,金融理财,1
CD54EDD64180EFDC65EB67DA4F204E54,15,百度地图,便捷生活,12
D0A97A91419082B52CD57E2DC151EF00,7,百度搜索,实用工具,1
FFE227960D9902B230F228C60A066787,18,微信,通讯聊天,12
FBC680152AE2B27827EF4DD7ACA5A6B2,18,开心消消乐,游戏服务,3
F9D553C1F720E45CE3A37F5927FC0561,17,Keep,健康医疗,5
DEF9E81158398412088CBA26C6D49FDD,13,百度搜索,实用工具,6
BE5A2FBBA72972710A7BCCCDBE3C312B,21,爱奇艺,视频服务,1
D9EF3364ACB048497495CA889CAFF04B,9,QQ,通讯聊天,2
D353C7D37EDD8B5D1EFE2C1FDE8011A2,14,支付宝,金融理财,4
DC18F17E57AA32E6E38F67F3882B7333,16,QQ,通讯聊天,3
FBB7584349FC9131CA33198DC4534923,13,大众点评网,美食外卖,1
BE693F7131F1972C2F62335F2DD5115D,13,搜狗输入法,实用工具,1
FC89D3E7CFD0DE6E4465681F37519E57,23,微信,通讯聊天,12
F82EF0BDE7AE051FFF2E173938970F4C,21,百度地图,便捷生活,1
D10A3F16E72400EB10CCF8C7B33E191C,9,支付宝,金融理财,2
CB8B17DE7CC38E445FC51AD21A31D87E,17,微信,通讯聊天,37
ED60DDCA0494084A83CDBA29BF7097AD,7,搜狗输入法,实用工具,1
E867C0B10C4C89F3D27EB575D77F3DA1,20,Keep,健康医疗,6
F7494E7B005C12EA181880C32281C54D,21,百度搜索,实用工具,14
F4CF7427D0A0922375DA4B3CA59015C2,13,腾讯视频,视频服务,7
D32F7D29A578632940E1847ACBA8221E,5,微信,通讯聊天,3
E91E591CC0CF7CB26E7DD7D17F8D14E1,7,微信,通讯聊天,1
ED9C4250048A251C7B3722205A9698BC,21,新浪微博,社交网络,4
C142D16282DAB56A38CF75340148FB31,10,微信,通讯聊天,8
FF7544EFFF9E7228FF7152358FFC170E,11,微信,通讯聊天,14
EF321DA9AC1E0824B3C58DD983A36980,10,微信,通讯聊天,11
B108768CA2491CC220F1498B08B05E29,10,QQ,通讯聊天,3
CB3A34514E93EBEB24F648F6E9DD304A,22,微信,通讯聊天,40
B4AAE7B6FD687B268D9C3F9BCC995948,0,QQ,通讯聊天,2
BE9EDB54699524712BB0C2A6753AC37B,10,开心消消乐,游戏服务,1
BC62B51E3822C98D85EE0C78741BA5B2,18,Keep,健康医疗,1
C8A3B449B9B32B82344D0605BC7109B5,19,搜狗输入法,实用工具,29
F54DF5C0E2021B239DC6BE081FC91D97,19,大众点评网,美食外卖,21
DB2C2BD79815BC83D9E192DFE927AB25,14,QQ,通讯聊天,1
FD33B68E53D102493B5CCB08D5571832,15,新浪微博,社交网络,1
D624AB033215B258136DFEF7E067983A,20,微信,通讯聊天,16
DC98BCBBE071F7C10EE01D088B6AA363,18,微信,通讯聊天,16
F713AB0631F0B854A5AF8ED8A6D62A2E,21,大众点评网,美食外卖,1
F197D755A89362AE5E80E38368E62BFC,17,墨迹天气,便捷生活,2
F20471476C79D641150803AE259D9A75,14,爱奇艺,视频服务,69
B18176F556DD5B32993B152F77EA46F6,14,QQ,通讯聊天,1
BBC91CCACBB3276C375C6F3E971D041D,11,微信,通讯聊天,20
F007BAE884C02314E51851E6F7FD8A67,10,Keep,健康医疗,2
E42793FFCFC21FF14F80785FAE631729,16,微信,通讯聊天,6
D915F4F4120C46A4F8714E1D85052B74,17,百度搜索,实用工具,1
E723F5B46B884A8CAB6D878DB0914839,9,QQ,通讯聊天,3
F59D0C486EA36A6497BC6088328FDCA5,9,百度搜索,实用工具,4
EB880D889066FAAF4DF22EFAE144E07B,17,Keep,健康医疗,4
CEB97435C84F0426D72201DF4A69BC55,14,QQ,通讯聊天,5
BD5D963DC7A182F5EDAF3D3A2E162848,18,网易云音乐,音乐音频,12
C75DF6BF0B495737B083CAC90248F4F2,12,腾讯视频,视频服务,17
E27C4C27BDC52504406AC052B1A01E4B,8,开心消消乐,游戏服务,3
CA88AC50301851779531B22222446C98,17,支付宝,金融理财,6
DAEC42B2BFA6048230A87D2B9F040C20,20,百度搜索,实用工具,6
CD69AFDD41C396D17F4D9929D0925F78,19,微信,通讯聊天,13
B2B9F10D9150B73023E28F057E0A33D9,13,微信,通讯聊天,90
B92812CEFDCF00F2D32D0886F161797A,20,QQ,通讯聊天,1
E58B229BEA1AFFEE794EC801D8B34293,15,微信,通讯聊天,45
B42AC20994D9219B1224C14895C6B516,12,开心消消乐,游戏服务,1
FF286E7060BC07DAD09768C816BDCA46,21,Keep,健康医疗,4
B4346941A58E12EC9AE40165C031D376,11,腾讯视频,视频服务,9
E27C4C27BDC52504406AC052B1A01E4B,8,微信,通讯聊天,13
B621D1A0A8F73B7075E40696F2BAB17E,16,京东商城,电子商务,4
C944E32BC59FF52B45FD9EAD2594691A,8,百度搜索,实用工具,2
ECB9A457C3F8FC98C69BDA4770CE7C00,16,搜狗输入法,实用工具,1
BB7889968D6702BF8F2CF3A90D971172,13,支付宝,金融理财,22
E27C4C27BDC52504406AC052B1A01E4B,15,大众点评网,美食外卖,5
DA23BA0E634A74093EF892D947430910,0,微信,通讯聊天,8
CBBD98FB629C4010F685F1C3E925B76A,6,开心消消乐,游戏服务,5
FF474FE6F7E0E3083477004093D3FD53,12,Keep,健康医疗,1
BFD352E4032202DC7C8EBF449CF4903A,21,百度搜索,实用工具,23
F9969C3F53E6C44C1B40CDBD9BAEB861,17,京东商城,电子商务,16
D95A2FD25573BA2DF35694CF0FA6ECEA,15,微信,通讯聊天,14
BF9A7F67850532FBAE03CD4224757549,15,微信,通讯聊天,1
C9AB856DBFF429BAC0B55466C91B5332,18,微信,通讯聊天,3
D8F5C5CA313D159C396A07A9606A4905,20,蘑菇街,电子商务,1
D0B0C5BAF1C723048F014B8B88542323,2,搜狗输入法,实用工具,2
C36C660B5F2E17B9A72C94C6A38489A1,13,百度搜索,实用工具,8
F1789AF9C0648AAD9C8644DA22AD238D,17,百度搜索,实用工具,7
B05A1B305EC6D0438CAD8A9CDD8497C5,11,微信,通讯聊天,2
D924A714BE2FD863994DCE628BE5653C,13,腾讯视频,视频服务,134
F2EB1A54FC011CB6833532A3A08244F8,18,微信,通讯聊天,18
FD48C83B12F520A0F0D4A512B464B4FA,21,新浪微博,社交网络,3
B4143B474375E893CEA1995E3EAA24BF,16,支付宝,金融理财,5
FF92CDCDE6E80B6017E4FD1A599AF9FD,6,百度搜索,实用工具,2
B3469D8CA82A73EFE25C40C2FEDF674C,19,今日头条,综合资讯,5
C4C41A7F4347EEAB36F243A9D8321975,21,微信,通讯聊天,2
D9001229DB3C3A321DCD05762154CA5C,7,支付宝,金融理财,14
E2DBE69D73A588592ED39A24862D00CF,21,QQ,通讯聊天,4
F0B5B09A04FADC86C1D5C5A935105C0A,9,微信,通讯聊天,81
BD68A6503463E5B288A81694842636C9,18,微信,通讯聊天,15
BA1B6568C2E47BE995E8562B065FE9F5,0,百度搜索,实用工具,2
BE693F7131F1972C2F62335F2DD5115D,17,微信,通讯聊天,8
F5BEB8B3F7AA183926D47DB97ACC417A,18,支付宝,金融理财,7
E502CDD8602317E7E6A0F6B58F79FEA5,21,今日头条,综合资讯,109
C0A75C3CB167EF3625FEBFFBD33F55CA,12,QQ,通讯聊天,1
B82F109352BF905862E466BF1D5F6DED,8,微信,通讯聊天,28
E41B505F137E8AA057E7C086AE1277FA,8,搜狗输入法,实用工具,1
BACBAB8A439476994FF043909AA093C1,22,携程旅行,旅行预订,2
BFB8F9E04BBB173A2B8809F8D9D42326,7,宝宝树孕育,亲子服务,1
F94E01363D3C7E1F7175757AA33A19E4,8,爱奇艺,视频服务,140
E7040C33B466A2E3C6DF621EFDDF103D,23,腾讯视频,视频服务,21
F9AB43320DEE8321FBF51FBF1E6D06BD,17,高德地图,便捷生活,3
B4F673766775D4CBE28A368F344067BF,7,百度搜索,实用工具,7
FD0F94E6B4FE361FEC0DBA73B01A664D,18,支付宝,金融理财,1
C6809941725B0829D8AA9B2A6E361DB5,8,微信,通讯聊天,25
B7998E8723B018B1F1240328539105CA,14,支付宝,金融理财,31
D61F6F1F58276BFE19F8C240DF3B84A1,4,百度搜索,实用工具,16
E08AAA08BBDF41EEBA1CDB08324D33E7,16,微信,通讯聊天,6
C9A4910D073B6839C51BA3C7656730A7,8,微信,通讯聊天,9
EE65930913E21F02C9DB3EB5AF1D10C5,10,百度搜索,实用工具,10
BEAD8A9735565AF2DBB0676340C5B250,15,开心消消乐,游戏服务,48
BA69BF919590C0EC8A2BACBF531D94B1,19,腾讯视频,视频服务,41
DEC44FE9CBA7F62D885027C13D0FDC91,12,支付宝,金融理财,3
F3101A7665690D5483EF960AE24DC144,9,腾讯视频,视频服务,25
D84C9A35E1012F10A1B8A1291EC78030,7,百度搜索,实用工具,13
DF3A10ED181B2323C7E6BA1F2B4A8440,4,微信,通讯聊天,1
B42AC20994D9219B1224C14895C6B516,0,微信,通讯聊天,2
EF25BCB384FC46AE78B00002212AA49A,19,百度搜索,实用工具,2
FDB170CB9FB67D87397809F3FD273CED,19,腾讯视频,视频服务,3
BF0960594F235A3D9D1BAE92DF3B675B,11,支付宝,金融理财,1
F007BAE884C02314E51851E6F7FD8A67,6,微信,通讯聊天,8
B59DF162141E8A090CB3989E531D79E9,10,Keep,健康医疗,3
CB293E1A1A91FB990EFA6CC5DFE10299,13,Keep,健康医疗,6
C75A2CE91A71EC877C623FA845FE81A6,18,百度搜索,实用工具,2
B4EA731D91CF750A64D046330CF309C3,10,高德地图,便捷生活,4
DA1E70325C9D528B0CCCDD4CC4ECB808,18,腾讯视频,视频服务,4
C867E4FFF0CC1082558795EBF7204613,14,新浪微博,社交网络,2
C1D7C2C375BC212DC30052CC33B354CB,13,支付宝,金融理财,3
E722B2D64FB58BA583E1BAF550885B62,20,微信,通讯聊天,24
CDD120BD339069DB3CAE427652A7073B,18,微信,通讯聊天,2
B3A5FD9ABDA9A0ABB698A009E38A70E4,10,微信,通讯聊天,56
C68D2447082ECAA0EA104B11A1715621,16,百度搜索,实用工具,24
